dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws7_fh7_var3,TKAN,7,7,3,4.01207068948234,11.938854310196676,32.93773412704468,3
ws15_fh1_var1,TKAN,1,15,1,1.835038922188212,5.666084688724655,49.34503746032715,3
ws15_fh1_var3,TKAN,1,15,3,1.7387524384956592,5.20772981068275,49.37837624549866,3
ws15_fh3_var1,TKAN,3,15,1,2.2090774681753294,6.936133433512282,48.94132685661316,3
ws15_fh3_var3,TKAN,3,15,3,2.598702559625261,7.9946386661322215,49.24443483352661,3
ws15_fh7_var1,TKAN,7,15,1,3.634255745265119,11.082966521450722,49.51148796081543,3
ws15_fh7_var3,TKAN,7,15,3,4.090918820160187,12.656249834694433,49.470858573913574,3
ws30_fh1_var1,TKAN,1,30,1,3.652154389636426,11.461886999890751,81.3202154636383,3
ws30_fh1_var3,TKAN,1,30,3,2.628696728543126,8.258510116442384,83.38385200500488,3
ws30_fh3_var1,TKAN,3,30,1,2.369956839529029,7.4445204995834064,80.86209511756897,3
ws30_fh3_var3,TKAN,3,30,3,2.7523253392538543,8.89332666654539,81.59245991706848,3
ws30_fh7_var1,TKAN,7,30,1,3.760993514391957,11.806374690563173,81.67576575279236,3
ws30_fh7_var3,TKAN,7,30,3,3.965160129829805,12.093928223791998,89.23933601379395,3
ws7_fh1_var1,TKAN,1,7,1,1.6273080330297625,5.110332328245319,32.51980519294739,4
ws7_fh1_var3,TKAN,1,7,3,1.970624789991549,5.991650300630456,33.07035493850708,4
ws7_fh3_var1,TKAN,3,7,1,2.36258606180287,7.5040839005827795,32.7297146320343,4
ws7_fh3_var3,TKAN,3,7,3,2.9157039641839315,9.088188878614588,32.144758224487305,4
ws7_fh7_var1,TKAN,7,7,1,3.944586340600118,12.717718367194877,32.16292190551758,4
ws7_fh7_var3,TKAN,7,7,3,4.047488098232597,12.3498107836433,32.24928689002991,4
ws15_fh1_var1,TKAN,1,15,1,1.5757960264906057,4.941414969349632,49.44427442550659,4
ws15_fh1_var3,TKAN,1,15,3,2.1865501341129265,6.644325071100936,58.27802562713623,4
ws15_fh3_var1,TKAN,3,15,1,2.5473153200649334,8.317862696100855,49.91655778884888,4
ws15_fh3_var3,TKAN,3,15,3,2.6193237319475444,8.296579745086449,49.552260637283325,4
ws15_fh7_var1,TKAN,7,15,1,3.6936038986835786,11.532063095890924,49.33722138404846,4
ws15_fh7_var3,TKAN,7,15,3,3.9275851774533823,12.215354691854728,52.274317502975464,4
ws30_fh1_var1,TKAN,1,30,1,3.165531848666059,9.90042437514245,82.62136340141296,4
ws30_fh1_var3,TKAN,1,30,3,2.835192582230947,9.599820390458143,80.88386917114258,4
ws30_fh3_var1,TKAN,3,30,1,2.4165753761862074,7.716072316980216,81.22138714790344,4
ws30_fh3_var3,TKAN,3,30,3,2.89938051538453,8.716370473257463,91.89033031463623,4
ws30_fh7_var1,TKAN,7,30,1,3.5992712387779475,10.956402767563308,81.77449011802673,4
ws30_fh7_var3,TKAN,7,30,3,4.1106434406966255,12.235729771171242,83.21392178535461,4
