dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws30_fh7_var1,TKAN,7,30,1,3.6473288673189455,11.383578672160668,81.00930380821228,32
ws30_fh7_var3,TKAN,7,30,3,3.982459912804344,12.75240233340077,76.47077083587646,32
ws7_fh1_var1,TKAN,1,7,1,1.616141967359202,5.142110001057955,30.027748346328732,33
ws7_fh1_var3,TKAN,1,7,3,2.187331345089027,7.087084161596394,30.029465436935425,33
ws7_fh3_var1,TKAN,3,7,1,2.302427560575853,7.228184067535796,29.614527225494385,33
ws7_fh3_var3,TKAN,3,7,3,2.6739968604227857,8.440585106431277,34.83917951583862,33
ws7_fh7_var1,TKAN,7,7,1,3.6853126498172646,11.420554803617588,30.203266859054565,33
ws7_fh7_var3,TKAN,7,7,3,3.884598719058549,11.755291072811607,29.680980443954468,33
ws15_fh1_var1,TKAN,1,15,1,1.5177152614644562,4.632510722367956,46.20169591903687,33
ws15_fh1_var3,TKAN,1,15,3,2.206727011764488,6.826886595468168,50.86327910423279,33
ws15_fh3_var1,TKAN,3,15,1,2.281458014021607,7.165880390229605,45.84575915336609,33
ws15_fh3_var3,TKAN,3,15,3,2.923715992971728,8.846790655046341,45.53373122215271,33
ws15_fh7_var1,TKAN,7,15,1,3.5808138411133177,10.95498099705734,45.72717261314392,33
ws15_fh7_var3,TKAN,7,15,3,4.059781201709288,12.079071689733189,45.57448482513428,33
ws30_fh1_var1,TKAN,1,30,1,2.236659287903266,7.769857879678943,75.83108401298523,33
ws30_fh1_var3,TKAN,1,30,3,3.012924770291376,9.4810171565931,82.55950593948364,33
ws30_fh3_var1,TKAN,3,30,1,2.4628837676559896,7.601393067178706,77.55972361564636,33
ws30_fh3_var3,TKAN,3,30,3,2.830761204121485,8.649996190324947,76.26592683792114,33
ws30_fh7_var1,TKAN,7,30,1,3.904314809868192,12.25410090685758,75.72397375106812,33
ws30_fh7_var3,TKAN,7,30,3,4.068024668194306,11.968206410455194,77.09672951698303,33
ws7_fh1_var1,TKAN,1,7,1,1.92212691242149,6.449604222631897,36.1683509349823,34
ws7_fh1_var3,TKAN,1,7,3,2.417760101059211,7.472717167801041,29.90134286880493,34
ws7_fh3_var1,TKAN,3,7,1,2.259542398031801,6.995247751917823,29.67793226242065,34
ws7_fh3_var3,TKAN,3,7,3,2.592450676380169,7.950353849504005,30.07382440567017,34
ws7_fh7_var1,TKAN,7,7,1,3.718090279583885,11.65289908319142,29.63041853904724,34
ws7_fh7_var3,TKAN,7,7,3,3.954303279318916,11.896593531851586,29.711925983428955,34
ws15_fh1_var1,TKAN,1,15,1,1.6285006346495314,5.118113952722736,53.04619479179382,34
ws15_fh1_var3,TKAN,1,15,3,2.4931669324554067,7.990442756541912,46.19077777862549,34
ws15_fh3_var1,TKAN,3,15,1,2.460053623191681,7.851868013096815,45.98020219802856,34
ws15_fh3_var3,TKAN,3,15,3,2.458431452209538,7.675594519927227,45.86300563812256,34
ws15_fh7_var1,TKAN,7,15,1,3.6799803070676966,11.395044345200803,46.0234911441803,34
ws15_fh7_var3,TKAN,7,15,3,3.9574358312697377,11.784785942090537,45.826366662979126,34
ws30_fh1_var1,TKAN,1,30,1,1.519138804175154,4.76932569780188,75.79746675491333,34
ws30_fh1_var3,TKAN,1,30,3,1.8691964345065375,5.886306824626151,85.2525680065155,34
ws30_fh3_var1,TKAN,3,30,1,2.252527190059569,6.937078070715655,76.71145415306091,34
ws30_fh3_var3,TKAN,3,30,3,2.715034222597792,8.346527826042758,76.40111207962036,34
ws30_fh7_var1,TKAN,7,30,1,3.804935828746206,12.16744805510162,75.99284958839417,34
ws30_fh7_var3,TKAN,7,30,3,3.946116070561906,11.938546557301938,76.19440579414368,34
ws7_fh1_var1,TKAN,1,7,1,2.088815700603526,6.819797510507884,29.74397134780884,35
ws7_fh1_var3,TKAN,1,7,3,2.394699825620806,7.217316581737894,29.52006459236145,35
ws7_fh3_var1,TKAN,3,7,1,2.273431876327692,6.874184577268886,38.18181920051575,35
ws7_fh3_var3,TKAN,3,7,3,2.762177432751845,8.47325791628077,30.20442271232605,35
ws7_fh7_var1,TKAN,7,7,1,3.568721210037327,11.061504501095282,29.96791958808899,35
ws7_fh7_var3,TKAN,7,7,3,3.906031252506448,12.023138862123275,29.760388135910038,35
ws15_fh1_var1,TKAN,1,15,1,1.8371229846793555,5.7742182924994205,45.672791719436646,35
ws15_fh1_var3,TKAN,1,15,3,2.061297994569411,6.249775396924597,45.71441984176636,35
ws15_fh3_var1,TKAN,3,15,1,2.2864039550089754,7.040875010699921,45.67515110969544,35
ws15_fh3_var3,TKAN,3,15,3,2.578020883851984,7.8870195134603955,46.234309673309326,35
ws15_fh7_var1,TKAN,7,15,1,4.076643272939699,13.226939319113518,54.91967988014221,35
ws15_fh7_var3,TKAN,7,15,3,4.026951199230688,12.317157008248367,46.33163475990296,35
ws30_fh1_var1,TKAN,1,30,1,1.7866926354744477,5.412261798877807,76.41107845306396,35
ws30_fh1_var3,TKAN,1,30,3,1.913186431782958,5.949497434588917,76.31817698478699,35
ws30_fh3_var1,TKAN,3,30,1,2.411839133406916,7.400568049381408,76.2866313457489,35
ws30_fh3_var3,TKAN,3,30,3,2.803039704781455,8.474821212788788,76.11655330657959,35
ws30_fh7_var1,TKAN,7,30,1,3.718701360533384,11.555519018354566,77.18408489227295,35
ws30_fh7_var3,TKAN,7,30,3,3.8059511721177848,11.66291450281194,75.8033835887909,35
ws7_fh1_var1,TKAN,1,7,1,1.425782910847404,4.259898694147495,30.189379453659058,36
ws7_fh1_var3,TKAN,1,7,3,2.200726631953416,7.190734774569287,30.97898268699646,36
ws7_fh3_var1,TKAN,3,7,1,2.564022957423713,8.12200768317788,30.47300219535828,36
ws7_fh3_var3,TKAN,3,7,3,2.7330998762382306,8.487088339929809,30.377994298934937,36
ws7_fh7_var1,TKAN,7,7,1,3.764327826311134,11.380288029009195,30.301963806152344,36
ws7_fh7_var3,TKAN,7,7,3,4.159114822359377,13.164898717969589,30.53124475479126,36
ws15_fh1_var1,TKAN,1,15,1,1.689364442238232,5.095142898978015,46.60243225097656,36
ws15_fh1_var3,TKAN,1,15,3,2.3458052741795745,7.650138098700886,46.30599880218506,36
ws15_fh3_var1,TKAN,3,15,1,2.388227876754555,7.45272929718497,46.10365867614746,36
ws15_fh3_var3,TKAN,3,15,3,2.57603606424516,7.921443164229955,54.59752297401428,36
ws15_fh7_var1,TKAN,7,15,1,3.6958329786801474,11.40902974291184,45.94963479042053,36
ws15_fh7_var3,TKAN,7,15,3,4.129090615320193,12.158561246567642,45.99986934661865,36
ws30_fh1_var1,TKAN,1,30,1,1.7460500406723902,5.364204946376243,77.02050018310547,36
ws30_fh1_var3,TKAN,1,30,3,1.985726544550384,6.071049208661152,76.00928163528442,36
ws30_fh3_var1,TKAN,3,30,1,2.445916576458312,7.658003761234908,75.81667947769165,36
ws30_fh3_var3,TKAN,3,30,3,2.6539645516472663,8.222163443362666,76.12427544593811,36
ws30_fh7_var1,TKAN,7,30,1,3.642380387200749,11.007010464530351,75.87118530273438,36
ws30_fh7_var3,TKAN,7,30,3,4.136175610570158,12.808601602334408,76.24260258674622,36
ws7_fh1_var1,TKAN,1,7,1,1.5292704623592777,4.654612570705745,39.4871551990509,37
ws7_fh1_var3,TKAN,1,7,3,2.1754929864503265,6.925680956057077,29.703012943267822,37
ws7_fh3_var1,TKAN,3,7,1,2.3935935612734607,7.404217715348908,29.578659534454346,37
ws7_fh3_var3,TKAN,3,7,3,2.671428212059002,8.407520435039372,29.544881343841556,37
ws7_fh7_var1,TKAN,7,7,1,3.638554415116434,11.256638185675037,29.751847982406616,37
ws7_fh7_var3,TKAN,7,7,3,3.9646972970531698,12.008933044392483,29.902547359466556,37
ws15_fh1_var1,TKAN,1,15,1,1.8805677187702323,5.660094407139636,46.03492712974548,37
ws15_fh1_var3,TKAN,1,15,3,2.355092919502448,7.636147620169474,45.7060751914978,37
ws15_fh3_var1,TKAN,3,15,1,2.301506443647189,6.935926107750948,45.711371421813965,37
ws15_fh3_var3,TKAN,3,15,3,2.529969169593101,7.769924953508791,45.63551211357117,37
ws15_fh7_var1,TKAN,7,15,1,3.812214982520328,12.008675518747763,45.66212701797485,37
ws15_fh7_var3,TKAN,7,15,3,4.1823001210975725,12.802861025857384,47.39352798461914,37
ws30_fh1_var1,TKAN,1,30,1,2.1655083644448845,6.679916096622093,77.2737193107605,37
ws30_fh1_var3,TKAN,1,30,3,1.9796392718007736,6.356013675290365,76.82572770118713,37
ws30_fh3_var1,TKAN,3,30,1,2.336124341865591,7.326095179786692,76.74492287635803,37
ws30_fh3_var3,TKAN,3,30,3,2.729780952942221,8.407094217520967,76.7660698890686,37
ws30_fh7_var1,TKAN,7,30,1,3.6893098369527455,11.173694487272314,76.44606447219849,37
ws30_fh7_var3,TKAN,7,30,3,3.911410427863773,11.671992300624364,76.16820049285889,37
ws7_fh1_var1,TKAN,1,7,1,1.5879166183186018,4.910435725853337,29.80284786224365,38
ws7_fh1_var3,TKAN,1,7,3,1.9855523954881416,6.191987316533732,30.20106506347656,38
ws7_fh3_var1,TKAN,3,7,1,2.421244039835204,7.689203684062404,30.364092111587524,38
ws7_fh3_var3,TKAN,3,7,3,2.771554237959901,8.910192961455666,29.91757202148437,38
ws7_fh7_var1,TKAN,7,7,1,3.627650099094476,11.181414699524352,43.925220251083374,38
ws7_fh7_var3,TKAN,7,7,3,4.1506976290544335,12.483484197724549,30.408483266830444,38
ws15_fh1_var1,TKAN,1,15,1,1.3728938219451052,4.143341948804938,46.42917227745056,38
ws15_fh1_var3,TKAN,1,15,3,1.9952438179370184,6.126286732543053,46.45977807044983,38
ws15_fh3_var1,TKAN,3,15,1,2.3053392306200533,7.013285507691575,45.99412298202515,38
ws15_fh3_var3,TKAN,3,15,3,2.6181431858642377,8.123512575693839,46.11542320251465,38
ws15_fh7_var1,TKAN,7,15,1,3.741835911134176,11.505823461423995,46.02902936935425,38
ws15_fh7_var3,TKAN,7,15,3,3.919276730343856,11.95420975346419,45.97613573074341,38
ws30_fh1_var1,TKAN,1,30,1,1.4304948317918915,4.3951416824928575,76.15261697769165,38
ws30_fh1_var3,TKAN,1,30,3,2.129604782585093,6.8955039060626095,76.437997341156,38
ws30_fh3_var1,TKAN,3,30,1,2.3279254205832545,7.031566066140721,76.31902027130127,38
ws30_fh3_var3,TKAN,3,30,3,2.683750693136152,8.244844254175051,76.2648618221283,38
ws30_fh7_var1,TKAN,7,30,1,3.595733681321388,10.831675894872069,91.722998380661,38
ws30_fh7_var3,TKAN,7,30,3,4.397000150073323,12.673482134119364,78.19892883300781,38
ws7_fh1_var1,TKAN,1,7,1,1.9365482226714976,6.246824642105016,30.42430949211121,39
ws7_fh1_var3,TKAN,1,7,3,2.4093969710295378,7.875671509086497,30.313287258148197,39
ws7_fh3_var1,TKAN,3,7,1,2.3686099088722417,7.492134623937797,30.137641429901123,39
ws7_fh3_var3,TKAN,3,7,3,2.565844108326701,8.052509288546258,29.88323307037353,39
ws7_fh7_var1,TKAN,7,7,1,3.752591827685971,11.773315513374968,29.950361967086792,39
ws7_fh7_var3,TKAN,7,7,3,3.950616252616684,11.960975343236369,29.761720418930054,39
ws15_fh1_var1,TKAN,1,15,1,1.890127648483214,6.073819149457698,46.08114647865296,39
ws15_fh1_var3,TKAN,1,15,3,2.616613819537518,7.878144436498093,46.28749942779541,39
ws15_fh3_var1,TKAN,3,15,1,2.4850248754355078,7.493522408358314,45.96592116355896,39
ws15_fh3_var3,TKAN,3,15,3,2.825819107428474,8.783326785875593,46.17517805099487,39
ws15_fh7_var1,TKAN,7,15,1,3.633829790571749,11.259218323437194,46.09209847450256,39
ws15_fh7_var3,TKAN,7,15,3,4.0737709552383325,12.513606376014495,45.76874876022339,39
ws30_fh1_var1,TKAN,1,30,1,2.749653145011812,8.601325563701796,93.22864055633544,39
ws30_fh1_var3,TKAN,1,30,3,2.326951681646213,7.325370329409256,77.1015555858612,39
ws30_fh3_var1,TKAN,3,30,1,2.3182832237671054,7.137284569722148,77.26556491851807,39
ws30_fh3_var3,TKAN,3,30,3,2.689551398500604,8.197741516220548,76.70214486122131,39
ws30_fh7_var1,TKAN,7,30,1,3.762327687067068,11.666386250820784,76.8709442615509,39
ws30_fh7_var3,TKAN,7,30,3,4.121074023677432,12.523547950382891,76.54851198196411,39
ws7_fh1_var1,TKAN,1,7,1,1.5926248358388035,5.031290173814683,29.869301319122314,40
ws7_fh1_var3,TKAN,1,7,3,2.210015837579665,7.068164484794648,29.48579216003418,40
ws7_fh3_var1,TKAN,3,7,1,2.324852487787536,7.285618596958693,29.62169623374939,40
ws7_fh3_var3,TKAN,3,7,3,2.5447610569154,7.906114935229096,29.312296867370605,40
ws7_fh7_var1,TKAN,7,7,1,3.83187512643583,12.193888568459514,29.645406246185303,40
ws7_fh7_var3,TKAN,7,7,3,4.020546860567128,12.17784167226589,29.492401599884037,40
ws15_fh1_var1,TKAN,1,15,1,1.851886544958396,6.135795550964304,45.8132541179657,40
ws15_fh1_var3,TKAN,1,15,3,2.028061871824169,6.393999996649927,45.922279834747314,40
ws15_fh3_var1,TKAN,3,15,1,2.9552360831632987,9.80419689991135,47.05696320533752,40
ws15_fh3_var3,TKAN,3,15,3,2.602012110520965,8.118638428555935,64.46144938468933,40
ws15_fh7_var1,TKAN,7,15,1,3.678152923011381,11.440408542391332,47.9234139919281,40
ws15_fh7_var3,TKAN,7,15,3,4.185118686498736,13.081453893211703,46.48767161369324,40
ws30_fh1_var1,TKAN,1,30,1,2.1252374434751933,7.00526505013401,76.92346668243408,40
ws30_fh1_var3,TKAN,1,30,3,2.4063334389433595,7.899772018141628,76.5958080291748,40
ws30_fh3_var1,TKAN,3,30,1,2.641423620641735,8.099488182915287,76.47112703323364,40
ws30_fh3_var3,TKAN,3,30,3,2.661069250872911,8.117225915697404,76.44837546348572,40
ws30_fh7_var1,TKAN,7,30,1,3.756732226945077,11.476679671286236,76.29884314537048,40
ws30_fh7_var3,TKAN,7,30,3,4.011600829262604,12.285257100610709,76.86278080940247,40
ws7_fh1_var1,TKAN,1,7,1,1.542683690577705,4.914833673303535,35.74420666694641,41
ws7_fh1_var3,TKAN,1,7,3,2.219674018853007,7.153197998401513,33.37580990791321,41
ws7_fh3_var1,TKAN,3,7,1,2.360807969496914,7.539492885028771,32.72274088859558,41
ws7_fh3_var3,TKAN,3,7,3,2.818776227187923,8.831768581791364,32.99373936653137,41
ws7_fh7_var1,TKAN,7,7,1,3.704409556056432,11.533766833143336,33.13043665885925,41
ws7_fh7_var3,TKAN,7,7,3,3.8358224101204046,11.518420900073046,33.35272288322449,41
ws15_fh1_var1,TKAN,1,15,1,1.9149088175187985,5.622683381149945,50.83602476119995,41
ws15_fh1_var3,TKAN,1,15,3,1.7464353312386696,5.406538948333649,50.20178270339966,41
ws15_fh3_var1,TKAN,3,15,1,2.3694215234611216,7.437689500413618,49.67731809616089,41
ws15_fh3_var3,TKAN,3,15,3,2.813615585855471,8.886502234328306,49.00556707382202,41
ws15_fh7_var1,TKAN,7,15,1,3.655658274911377,11.052597335419057,50.60548400878906,41
ws15_fh7_var3,TKAN,7,15,3,4.141625927652125,12.430966497842135,49.238322496414185,41
ws30_fh1_var1,TKAN,1,30,1,4.266422072310054,14.224182762247036,82.85239291191101,41
ws30_fh1_var3,TKAN,1,30,3,2.1402419199314995,6.73910002651686,81.29451942443848,41
ws30_fh3_var1,TKAN,3,30,1,2.269255784813783,7.033624446103544,83.21990728378296,41
ws30_fh3_var3,TKAN,3,30,3,2.69599372526006,8.17935702597052,81.22819972038269,41
ws30_fh7_var1,TKAN,7,30,1,3.7335313167294473,11.78135326476204,81.3291916847229,41
ws30_fh7_var3,TKAN,7,30,3,3.75242005692017,11.44865013107908,81.00731635093689,41
ws7_fh1_var1,TKAN,1,7,1,1.8805397950928635,6.181862736843555,32.0565664768219,42
ws7_fh1_var3,TKAN,1,7,3,2.08098379168812,6.370560618980214,34.93174457550049,42
ws7_fh3_var1,TKAN,3,7,1,2.3754854225467272,7.277156511216129,32.405450105667114,42
ws7_fh3_var3,TKAN,3,7,3,2.7024062944968987,8.408959288684864,32.5682487487793,42
ws7_fh7_var1,TKAN,7,7,1,3.600303281256297,10.93453629692872,35.689825773239136,42
ws7_fh7_var3,TKAN,7,7,3,4.116853307506891,12.819314790535149,32.11042642593384,42
ws15_fh1_var1,TKAN,1,15,1,2.3623226428408204,7.331785564214048,49.69044041633606,42
ws15_fh1_var3,TKAN,1,15,3,2.020068391688403,6.563967651580037,48.88544750213623,42
ws15_fh3_var1,TKAN,3,15,1,2.3618269584516383,7.37226396902736,52.57627534866333,42
ws15_fh3_var3,TKAN,3,15,3,2.972556840234189,8.833323370725529,48.99047112464905,42
ws15_fh7_var1,TKAN,7,15,1,3.908660804475821,12.46801502031532,49.00704383850098,42
ws15_fh7_var3,TKAN,7,15,3,3.974014500175089,12.109726008565874,53.68000841140747,42
ws30_fh1_var1,TKAN,1,30,1,1.7540806052602722,5.309264865238437,81.31531691551208,42
ws30_fh1_var3,TKAN,1,30,3,2.354730253835842,7.376025170782106,82.05654406547546,42
ws30_fh3_var1,TKAN,3,30,1,2.5341563172505857,7.772060556903128,82.08350586891174,42
ws30_fh3_var3,TKAN,3,30,3,2.6956560138342165,8.380099979258247,86.6238648891449,42
ws30_fh7_var1,TKAN,7,30,1,3.7163290313280255,11.296218194435085,82.09600138664246,42
ws30_fh7_var3,TKAN,7,30,3,3.940616542497472,12.607122907052307,76.11841464042664,42
ws7_fh1_var1,TKAN,1,7,1,1.674535936949461,5.290571877247895,32.280219078063965,43
ws7_fh1_var3,TKAN,1,7,3,1.9788338075608736,6.051826069616993,37.31800198554993,43
ws7_fh3_var1,TKAN,3,7,1,2.2578825726350424,6.896806554541191,32.7478563785553,43
ws7_fh3_var3,TKAN,3,7,3,2.600970265280254,8.094585718656107,32.727494955062866,43
ws7_fh7_var1,TKAN,7,7,1,3.5056351706766744,10.70047185641812,32.55191516876221,43
ws7_fh7_var3,TKAN,7,7,3,4.00750538755129,12.144945257471775,32.59368062019348,43
ws15_fh1_var1,TKAN,1,15,1,1.553598387851145,4.740333764427199,54.973291635513306,43
ws15_fh1_var3,TKAN,1,15,3,1.7900622933278862,5.6232719342463255,49.49698853492737,43
ws15_fh3_var1,TKAN,3,15,1,2.2580972799914827,6.84550010423719,49.0253963470459,43
ws15_fh3_var3,TKAN,3,15,3,2.626550503310781,8.147035698967343,49.22329640388489,43
ws15_fh7_var1,TKAN,7,15,1,3.6503522646716977,11.415194393062944,49.28469634056091,43
ws15_fh7_var3,TKAN,7,15,3,3.8744063859646576,11.830820888544515,54.76510453224182,43
ws30_fh1_var1,TKAN,1,30,1,2.712411715310831,8.667356903176643,81.30533075332642,43
ws30_fh1_var3,TKAN,1,30,3,2.227417480297377,7.145376043263273,81.1147198677063,43
ws30_fh3_var1,TKAN,3,30,1,2.5279213206433404,8.172589779614158,81.52924084663391,43
ws30_fh3_var3,TKAN,3,30,3,2.814965200482087,8.416697270449385,81.30923819541931,43
ws30_fh7_var1,TKAN,7,30,1,3.652818699880268,11.032813514668486,88.48502349853516,43
ws30_fh7_var3,TKAN,7,30,3,4.115051915446618,12.371843386702288,76.44715785980225,43
ws7_fh1_var1,TKAN,1,7,1,1.4776934361800134,4.464192726367577,32.57711315155029,44
ws7_fh1_var3,TKAN,1,7,3,1.810795412287521,5.278426103015328,32.41416597366333,44
ws7_fh3_var1,TKAN,3,7,1,2.4247611701341394,7.641449485541256,32.2874321937561,44
ws7_fh3_var3,TKAN,3,7,3,2.666231420161071,8.064157628180297,32.0701687335968,44
ws7_fh7_var1,TKAN,7,7,1,4.050176513426603,13.240659509672025,36.08221626281738,44
ws7_fh7_var3,TKAN,7,7,3,4.01207068948234,11.938854310196676,32.93773412704468,44
ws15_fh1_var1,TKAN,1,15,1,1.835038922188212,5.666084688724655,49.34503746032715,44
ws15_fh1_var3,TKAN,1,15,3,1.7387524384956592,5.20772981068275,49.37837624549866,44
ws15_fh3_var1,TKAN,3,15,1,2.2090774681753294,6.936133433512282,48.94132685661316,44
ws15_fh3_var3,TKAN,3,15,3,2.598702559625261,7.994638666132221,49.24443483352661,44
ws15_fh7_var1,TKAN,7,15,1,3.634255745265119,11.082966521450722,49.51148796081543,44
ws15_fh7_var3,TKAN,7,15,3,4.090918820160187,12.656249834694432,49.47085857391357,44
ws30_fh1_var1,TKAN,1,30,1,3.652154389636426,11.461886999890751,81.3202154636383,44
ws30_fh1_var3,TKAN,1,30,3,2.628696728543126,8.258510116442384,83.38385200500488,44
ws30_fh3_var1,TKAN,3,30,1,2.369956839529029,7.4445204995834064,80.86209511756897,44
ws30_fh3_var3,TKAN,3,30,3,2.7523253392538543,8.89332666654539,81.59245991706848,44
ws30_fh7_var1,TKAN,7,30,1,3.760993514391957,11.806374690563173,81.67576575279236,44
ws30_fh7_var3,TKAN,7,30,3,3.965160129829805,12.093928223791998,89.23933601379395,44
ws7_fh1_var1,TKAN,1,7,1,1.6273080330297625,5.110332328245319,32.51980519294739,45
ws7_fh1_var3,TKAN,1,7,3,1.970624789991549,5.991650300630456,33.07035493850708,45
ws7_fh3_var1,TKAN,3,7,1,2.36258606180287,7.5040839005827795,32.7297146320343,45
ws7_fh3_var3,TKAN,3,7,3,2.9157039641839315,9.088188878614588,32.144758224487305,45
ws7_fh7_var1,TKAN,7,7,1,3.944586340600118,12.717718367194877,32.16292190551758,45
ws7_fh7_var3,TKAN,7,7,3,4.047488098232597,12.3498107836433,32.24928689002991,45
ws15_fh1_var1,TKAN,1,15,1,1.5757960264906057,4.941414969349632,49.44427442550659,45
ws15_fh1_var3,TKAN,1,15,3,2.1865501341129265,6.644325071100936,58.27802562713623,45
ws15_fh3_var1,TKAN,3,15,1,2.547315320064933,8.317862696100855,49.91655778884888,45
ws15_fh3_var3,TKAN,3,15,3,2.6193237319475444,8.296579745086449,49.552260637283325,45
ws15_fh7_var1,TKAN,7,15,1,3.693603898683578,11.532063095890924,49.33722138404846,45
ws15_fh7_var3,TKAN,7,15,3,3.9275851774533823,12.215354691854728,52.27431750297546,45
ws30_fh1_var1,TKAN,1,30,1,3.165531848666059,9.90042437514245,82.62136340141296,45
ws30_fh1_var3,TKAN,1,30,3,2.835192582230947,9.599820390458143,80.88386917114258,45
ws30_fh3_var1,TKAN,3,30,1,2.4165753761862074,7.716072316980216,81.22138714790344,45
ws30_fh3_var3,TKAN,3,30,3,2.89938051538453,8.716370473257463,91.89033031463624,45
ws30_fh7_var1,TKAN,7,30,1,3.5992712387779475,10.956402767563308,81.77449011802673,45
ws30_fh7_var3,TKAN,7,30,3,4.1106434406966255,12.235729771171242,83.21392178535461,45
ws7_fh1_var1,TKAN,1,7,1,1.7898936360625464,5.780122615849028,31.65831685066223,46
ws7_fh1_var3,TKAN,1,7,3,1.958168889730299,6.09028302033684,31.73490023612976,46
ws7_fh3_var1,TKAN,3,7,1,2.581452603106248,8.315828204197324,32.120444774627686,46
ws7_fh3_var3,TKAN,3,7,3,2.989351109968381,9.267140663224025,31.86697268486023,46
ws7_fh7_var1,TKAN,7,7,1,3.617667892508399,11.2322276281888,71.57519364356995,46
ws7_fh7_var3,TKAN,7,7,3,3.848483901914088,12.109323468451676,33.41454076766968,46
ws15_fh1_var1,TKAN,1,15,1,1.730963416924838,5.252475092885647,51.02823233604431,46
ws15_fh1_var3,TKAN,1,15,3,1.826022826994173,5.428426263074041,50.80296564102173,46
ws15_fh3_var1,TKAN,3,15,1,2.321880430407556,7.135408092565654,50.79953932762146,46
ws15_fh3_var3,TKAN,3,15,3,2.8172510877127475,8.78108186525787,50.87610054016113,46
ws15_fh7_var1,TKAN,7,15,1,3.634628718799233,11.032940142788169,50.775490045547485,46
ws15_fh7_var3,TKAN,7,15,3,4.044137920752462,12.223970021299682,50.74675107002258,46
ws30_fh1_var1,TKAN,1,30,1,1.489640326787826,4.457302773960645,83.85472512245178,46
ws30_fh1_var3,TKAN,1,30,3,2.0022193248265587,6.541983156096341,83.0067069530487,46
ws30_fh3_var1,TKAN,3,30,1,2.323158698949665,7.22450795843749,83.13182187080383,46
ws30_fh3_var3,TKAN,3,30,3,2.7454530276300644,8.508271682058805,83.07313585281372,46
ws30_fh7_var1,TKAN,7,30,1,3.6450294487729473,11.234973272242614,83.12899279594421,46
ws30_fh7_var3,TKAN,7,30,3,3.8117345707978414,11.769156607050624,82.665212392807,46
ws7_fh1_var1,TKAN,1,7,1,1.386268844892338,4.231657371283291,32.351500034332275,47
ws7_fh1_var3,TKAN,1,7,3,4.832520764442314,17.603621291777316,31.956629037857056,47
ws7_fh3_var1,TKAN,3,7,1,2.3575274265803574,7.4317592194802,31.65436744689941,47
ws7_fh3_var3,TKAN,3,7,3,2.6336336751939395,8.012148249738061,31.559192657470703,47
ws7_fh7_var1,TKAN,7,7,1,3.655255486572721,11.415905778538384,31.55275535583496,47
ws7_fh7_var3,TKAN,7,7,3,3.951704137133588,11.955255492844383,31.511284112930294,47
ws15_fh1_var1,TKAN,1,15,1,1.4995999781508211,4.631170935756654,48.99864792823792,47
ws15_fh1_var3,TKAN,1,15,3,2.1308546860814404,6.911064857029994,49.19015908241272,47
ws15_fh3_var1,TKAN,3,15,1,2.360958029017349,7.398639219191095,49.10718846321106,47
ws15_fh3_var3,TKAN,3,15,3,2.588671066866564,7.989978521568252,49.27518057823181,47
ws15_fh7_var1,TKAN,7,15,1,3.656194864013436,11.382718164059876,48.72702527046204,47
ws15_fh7_var3,TKAN,7,15,3,4.113395561752952,12.021742461467682,49.066940784454346,47
ws30_fh1_var1,TKAN,1,30,1,1.893847308083612,5.825713900459507,81.09698295593262,47
ws30_fh1_var3,TKAN,1,30,3,2.260318310062083,6.948440174589611,80.46993613243103,47
ws30_fh3_var1,TKAN,3,30,1,2.6245865038873117,8.418094164922906,80.72901439666748,47
ws30_fh3_var3,TKAN,3,30,3,2.695973155337768,8.136785769324414,82.00460624694824,47
ws30_fh7_var1,TKAN,7,30,1,3.846271691599883,12.21395049018986,81.54264187812805,47
ws30_fh7_var3,TKAN,7,30,3,4.020462779746352,11.972954931870744,81.23993229866028,47
ws7_fh1_var1,TKAN,1,7,1,2.168879889483012,6.850914870666887,71.09413862228394,48
ws7_fh1_var3,TKAN,1,7,3,2.2095787916109657,6.972536836894244,32.89616298675537,48
ws7_fh3_var1,TKAN,3,7,1,2.25510341792221,6.898276557599793,32.54407596588135,48
ws7_fh3_var3,TKAN,3,7,3,2.696638438023451,8.477853016081855,32.11329245567322,48
ws7_fh7_var1,TKAN,7,7,1,3.596641022621724,11.2075500863462,32.0626266002655,48
ws7_fh7_var3,TKAN,7,7,3,3.909177997620128,12.091332811452853,31.885905265808105,48
ws15_fh1_var1,TKAN,1,15,1,1.7529545964640538,5.287250100515861,49.32480454444885,48
ws15_fh1_var3,TKAN,1,15,3,2.2031716725304986,7.352393783444268,49.80129647254944,48
ws15_fh3_var1,TKAN,3,15,1,2.260991664353648,7.038297662258946,48.77580165863037,48
ws15_fh3_var3,TKAN,3,15,3,2.7575252137640347,8.426281732879644,48.74808859825134,48
ws15_fh7_var1,TKAN,7,15,1,3.6580645720705225,11.322355764447808,48.70370507240296,48
ws15_fh7_var3,TKAN,7,15,3,4.13743040863145,12.60074353791076,48.51274132728577,48
ws30_fh1_var1,TKAN,1,30,1,2.881117032950829,8.965788585166989,81.25454592704773,48
ws30_fh1_var3,TKAN,1,30,3,3.1366168397920933,10.523969366326424,81.31812644004822,48
ws30_fh3_var1,TKAN,3,30,1,2.354702933901181,7.272387807723992,81.07728719711304,48
ws30_fh3_var3,TKAN,3,30,3,2.599747104395995,8.147239122383215,81.70140027999878,48
