run,dataset,model,n_ahead,ws,n_var,mae,mape,training_time
17,ws15_fh1_var3,TCN,1,15,3,6.172976997487365,19.908122025199145,11.169954538345335
17,ws15_fh3_var1,TCN,3,15,1,4.671281500068709,15.727165398656409,14.25534439086914
17,ws15_fh3_var3,TCN,3,15,3,5.012099996231098,17.24143836084944,14.270750522613524
17,ws15_fh7_var1,TCN,7,15,1,6.183627296485393,21.36957729081339,14.429478883743286
17,ws15_fh7_var3,TCN,7,15,3,6.298908710773328,21.19936850611051,14.456981897354126
17,ws30_fh1_var1,TCN,1,30,1,3.761430915679608,12.616201185165876,10.209693908691406
17,ws30_fh1_var3,TCN,1,30,3,9.517727693946748,32.759662183198195,10.29508090019226
17,ws30_fh3_var1,TCN,3,30,1,3.649142137633087,11.966164268352353,14.0870840549469
17,ws30_fh3_var3,TCN,3,30,3,3.9970257848257873,12.946834619393636,14.26548433303833
17,ws30_fh7_var1,TCN,7,30,1,5.214898615861877,17.577713556358873,13.8057279586792
17,ws30_fh7_var3,TCN,7,30,3,7.148455124370877,24.221514273462294,13.907507419586182
18,ws7_fh1_var1,TCN,1,7,1,3.7889527545440695,13.182046727544904,10.851053476333618
18,ws7_fh1_var3,TCN,1,7,3,4.951136317358179,15.81438099749979,10.941757917404177
18,ws7_fh3_var1,TCN,3,7,1,4.264072888620709,14.193037423442531,14.30212926864624
18,ws7_fh3_var3,TCN,3,7,3,6.777584188225114,23.342784651612387,14.579593420028688
18,ws7_fh7_var1,TCN,7,7,1,4.724078253893909,15.462323129458683,14.414239645004272
18,ws7_fh7_var3,TCN,7,7,3,7.6367860958675235,26.04657026857205,14.54632306098938
18,ws15_fh1_var1,TCN,1,15,1,1.8539063824180968,5.716483334066473,11.002901792526243
18,ws15_fh1_var3,TCN,1,15,3,4.152315629272777,13.626073005350744,11.159680366516112
18,ws15_fh3_var1,TCN,3,15,1,4.629221702731454,15.85992531335672,14.29619574546814
18,ws15_fh3_var3,TCN,3,15,3,5.694072735984162,19.30575243698164,14.272491693496704
18,ws15_fh7_var1,TCN,7,15,1,4.848185611777274,16.346894820554674,14.364797115325928
18,ws15_fh7_var3,TCN,7,15,3,6.084629820224805,20.667642386289824,14.445781707763672
18,ws30_fh1_var1,TCN,1,30,1,8.282645451048719,29.74575950770884,9.837052822113035
18,ws30_fh1_var3,TCN,1,30,3,7.730004665083442,26.391585796733263,10.39051079750061
18,ws30_fh3_var1,TCN,3,30,1,3.2981353822180446,10.752196033994329,14.179296016693115
18,ws30_fh3_var3,TCN,3,30,3,6.179788373628632,18.796378219176603,14.343544721603394
18,ws30_fh7_var1,TCN,7,30,1,5.492026393599324,18.90951462566666,13.897305965423584
18,ws30_fh7_var3,TCN,7,30,3,8.32930059976521,28.98200344666532,13.904903650283812
19,ws7_fh1_var1,TCN,1,7,1,4.475701220904213,15.632308242399858,10.936142444610596
19,ws7_fh1_var3,TCN,1,7,3,6.514869128691955,21.310989837800985,10.950939893722534
19,ws7_fh3_var1,TCN,3,7,1,5.740010990850197,19.729775148405405,14.738061904907228
19,ws7_fh3_var3,TCN,3,7,3,9.098031032808118,31.56751660304446,14.567758083343506
19,ws7_fh7_var1,TCN,7,7,1,5.572029785749176,18.991314751267968,14.581791400909424
19,ws7_fh7_var3,TCN,7,7,3,6.193026235493207,20.89847201918993,14.629933834075928
19,ws15_fh1_var1,TCN,1,15,1,4.019814824099877,13.729051862968742,11.228158712387083
19,ws15_fh1_var3,TCN,1,15,3,4.813109985942767,16.79100831681623,11.14206862449646
19,ws15_fh3_var1,TCN,3,15,1,3.463669325783512,11.342701468278934,14.098350286483765
19,ws15_fh3_var3,TCN,3,15,3,6.697290725806639,22.924928244551733,14.254525423049929
19,ws15_fh7_var1,TCN,7,15,1,5.136741819178532,17.38598713562944,14.381384372711182
19,ws15_fh7_var3,TCN,7,15,3,5.470659077203591,17.828768832854287,14.48075795173645
19,ws30_fh1_var1,TCN,1,30,1,3.4157302212890874,11.013175763088652,10.21463394165039
19,ws30_fh1_var3,TCN,1,30,3,3.924643723605064,12.24825058740046,10.380064010620115
19,ws30_fh3_var1,TCN,3,30,1,3.398875736907609,10.955330256732736,14.108868598937988
19,ws30_fh3_var3,TCN,3,30,3,7.044314711626661,23.28935471494796,14.16942286491394
