dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws15_fh1_var1,TKAN,1,15,1,1.4624154234927256,4.446176171483335,62.7425422668457,7
ws15_fh1_var3,TKAN,1,15,3,3.07371137868633,10.980045696557557,48.83719611167908,7
ws15_fh3_var1,TKAN,3,15,1,2.287895348188654,7.030443370123043,48.28226089477539,7
ws15_fh3_var3,TKAN,3,15,3,2.716918794963056,8.374772782326469,47.81943964958191,7
ws15_fh7_var1,TKAN,7,15,1,3.666040906659875,11.06384387641556,47.608879804611206,7
ws15_fh7_var3,TKAN,7,15,3,3.9230540257990287,12.0068914656848,47.537389278411865,7
ws30_fh1_var1,TKAN,1,30,1,1.5323753130725146,4.632220148781355,79.07621455192566,7
ws30_fh1_var3,TKAN,1,30,3,1.9880282723979412,6.365594591620588,80.03559231758118,7
ws30_fh3_var1,TKAN,3,30,1,2.4016455620509323,7.597564258934255,78.55189299583435,7
ws30_fh3_var3,TKAN,3,30,3,2.811388707053017,8.688268453735855,79.88408279418945,7
ws30_fh7_var1,TKAN,7,30,1,3.9366557629049144,12.612697900250247,78.87008261680603,7
ws30_fh7_var3,TKAN,7,30,3,3.8975949175370386,11.755531830405328,78.99169421195984,7
ws7_fh1_var1,TKAN,1,7,1,1.8403423084987136,6.088966810944421,46.814781188964844,8
ws7_fh1_var3,TKAN,1,7,3,1.6978174127560288,5.193572347588951,31.404205322265625,8
ws7_fh3_var1,TKAN,3,7,1,2.29573827508665,7.214271578806613,31.141722440719604,8
ws7_fh3_var3,TKAN,3,7,3,2.535071654408775,7.934937699436033,30.741333484649658,8
ws7_fh7_var1,TKAN,7,7,1,3.6541429406867216,11.392875020654198,30.635169982910156,8
ws7_fh7_var3,TKAN,7,7,3,4.014923269410329,12.473426441664353,30.579442739486694,8
ws15_fh1_var1,TKAN,1,15,1,1.70523333650835,4.996290770150026,47.27838659286499,8
ws15_fh1_var3,TKAN,1,15,3,2.0228881986770797,6.473302017165371,46.96572160720825,8
ws15_fh3_var1,TKAN,3,15,1,2.5143318611598313,8.002647478565182,47.258042335510254,8
ws15_fh3_var3,TKAN,3,15,3,2.702089098438212,8.315892440934046,46.935171127319336,8
ws15_fh7_var1,TKAN,7,15,1,3.7800037252250696,12.083531745614607,47.14939475059509,8
ws15_fh7_var3,TKAN,7,15,3,3.9970715851310827,12.430316987509297,47.25629115104675,8
ws30_fh1_var1,TKAN,1,30,1,3.8431730229521492,12.772831509874786,78.46730422973633,8
ws30_fh1_var3,TKAN,1,30,3,2.3331610477236264,7.392393868889749,78.15026760101318,8
ws30_fh3_var1,TKAN,3,30,1,2.4354382103635808,7.671375725771165,95.7587058544159,8
ws30_fh3_var3,TKAN,3,30,3,2.6972492159512624,8.332555776892402,80.07784533500671,8
ws30_fh7_var1,TKAN,7,30,1,3.756817375833751,11.991386492920196,81.31901216506958,8
ws30_fh7_var3,TKAN,7,30,3,3.9946192196362684,12.049461391815141,80.50667929649353,8
ws7_fh1_var1,TKAN,1,7,1,1.5566078947563604,4.867195342916071,30.89997434616089,9
ws7_fh1_var3,TKAN,1,7,3,1.9741179733544156,6.27626788384658,30.809237003326416,9
ws7_fh3_var1,TKAN,3,7,1,2.2882283031262,7.133672253480558,30.53741765022278,9
ws7_fh3_var3,TKAN,3,7,3,2.6121622129957185,8.068262391867641,30.554922103881836,9
ws7_fh7_var1,TKAN,7,7,1,4.121367492218647,13.372791206302463,30.667144536972046,9
ws7_fh7_var3,TKAN,7,7,3,4.008587979294609,12.390821983883582,30.46698760986328,9
ws15_fh1_var1,TKAN,1,15,1,1.4922661459504707,4.566983951863158,47.50570011138916,9
ws15_fh1_var3,TKAN,1,15,3,1.9786492596313385,6.204254266142098,47.28644847869873,9
ws15_fh3_var1,TKAN,3,15,1,2.293608042497425,7.059331830888052,47.59098672866821,9
ws15_fh3_var3,TKAN,3,15,3,2.8321780479074223,8.734898570766836,47.39910960197449,9
ws15_fh7_var1,TKAN,7,15,1,3.730266969635442,11.622569863361102,47.37386441230774,9
ws15_fh7_var3,TKAN,7,15,3,4.308406603215675,12.600861561897148,66.03235650062561,9
ws30_fh1_var1,TKAN,1,30,1,2.053189205338165,5.955270957380679,80.1888587474823,9
ws30_fh1_var3,TKAN,1,30,3,2.019530087838126,6.427969368263196,80.02021646499634,9
ws30_fh3_var1,TKAN,3,30,1,2.6520238828882174,8.577875900545552,79.926260471344,9
ws30_fh3_var3,TKAN,3,30,3,2.737438535876148,8.459104386635467,79.75987482070923,9
ws30_fh7_var1,TKAN,7,30,1,3.6276139304345976,11.316369057362667,74.99331951141357,9
ws30_fh7_var3,TKAN,7,30,3,4.003808957801751,12.457130263523231,79.14260697364807,9
