dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws30_fh7_var3,LSTM,7,30,3,4.545755084371638,13.519522089259356,10.492823600769043,15
ws7_fh1_var1,LSTM,1,7,1,3.470419993152698,10.749838340702466,9.004322290420532,16
ws7_fh1_var3,LSTM,1,7,3,4.25619291458492,15.050558483933804,8.98837685585022,16
ws7_fh3_var1,LSTM,3,7,1,3.4844525584913884,10.683092056270535,9.348795175552368,16
ws7_fh3_var3,LSTM,3,7,3,3.3505137993380134,10.574348286399097,9.812145233154297,16
ws7_fh7_var1,LSTM,7,7,1,4.524701613093354,13.788996006268237,9.254979372024536,16
ws7_fh7_var3,LSTM,7,7,3,4.291898713113172,13.122495755610098,9.340394973754883,16
ws15_fh1_var1,LSTM,1,15,1,3.7293504725827944,11.714794162938041,9.642171859741211,16
ws15_fh1_var3,LSTM,1,15,3,3.9209031538727794,13.222692273361966,8.5464608669281,16
ws15_fh3_var1,LSTM,3,15,1,3.602240015569849,11.035050576551864,9.752934694290161,16
ws15_fh3_var3,LSTM,3,15,3,3.491095922506596,10.88506985107052,9.005449771881104,16
ws15_fh7_var1,LSTM,7,15,1,4.690390433907767,14.324063777935075,9.884145498275757,16
ws15_fh7_var3,LSTM,7,15,3,4.676564247119083,14.603293551212298,9.456276416778564,16
ws30_fh1_var1,LSTM,1,30,1,3.6173323684276473,11.395153718135004,10.737953901290894,16
ws30_fh1_var3,LSTM,1,30,3,3.744569601484707,12.47057093936185,10.757054567337036,16
ws30_fh3_var1,LSTM,3,30,1,3.795105440023602,11.651970266781614,10.526866674423218,16
ws30_fh3_var3,LSTM,3,30,3,3.3589852827514726,10.338969866259223,9.361605167388916,16
ws30_fh7_var1,LSTM,7,30,1,4.7123422574671965,14.181359851198753,12.368567943572998,16
ws30_fh7_var3,LSTM,7,30,3,4.467828510124253,13.435918368952715,10.913643836975098,16
ws7_fh1_var1,LSTM,1,7,1,3.9105114010618784,12.6221014911848,8.51661729812622,17
ws7_fh1_var3,LSTM,1,7,3,3.7633937727716735,13.143682265152215,9.645974397659302,17
ws7_fh3_var1,LSTM,3,7,1,3.5784028640095022,10.982715269822387,9.709362030029297,17
ws7_fh3_var3,LSTM,3,7,3,3.3567612578338792,10.487497709704485,10.10304880142212,17
ws7_fh7_var1,LSTM,7,7,1,4.539565429036467,13.831336954223532,9.215848922729492,17
ws7_fh7_var3,LSTM,7,7,3,4.305365180687576,13.121084188476564,8.445119142532349,17
ws15_fh1_var1,LSTM,1,15,1,3.4831638637360625,10.691127588944607,9.361294746398926,17
ws15_fh1_var3,LSTM,1,15,3,5.5561807401766155,19.189588724878913,9.309198141098022,17
ws15_fh3_var1,LSTM,3,15,1,3.942052504698095,12.06117131746307,9.20511269569397,17
ws15_fh3_var3,LSTM,3,15,3,3.631827701083747,11.52979767819242,9.900642156600952,17
ws15_fh7_var1,LSTM,7,15,1,5.242237858445417,17.050414519277858,9.153847694396973,17
ws15_fh7_var3,LSTM,7,15,3,4.398157984383775,13.349702016807058,9.718641757965088,17
ws30_fh1_var1,LSTM,1,30,1,3.620622543593999,11.37028326281138,11.84060287475586,17
ws30_fh1_var3,LSTM,1,30,3,4.033407286120206,14.009655054603204,10.59378433227539,17
ws30_fh3_var1,LSTM,3,30,1,3.929240656738683,12.08462276550068,11.003329277038574,17
ws30_fh3_var3,LSTM,3,30,3,3.2473497001804867,10.154098727556221,11.705222845077515,17
ws30_fh7_var1,LSTM,7,30,1,4.764372652787778,14.808483432209119,11.092585325241089,17
ws30_fh7_var3,LSTM,7,30,3,4.5321169047734235,13.482239067719926,9.7218177318573,17
ws7_fh1_var1,LSTM,1,7,1,3.8456933038094467,11.886800206272795,9.476975917816162,18
ws7_fh1_var3,LSTM,1,7,3,3.5307006597528354,11.84721477153086,9.400779724121094,18
ws7_fh3_var1,LSTM,3,7,1,3.609098260127523,11.058252318356736,14.507795572280884,18
ws7_fh3_var3,LSTM,3,7,3,3.200803121346185,10.076686887056471,9.742244720458984,18
ws7_fh7_var1,LSTM,7,7,1,4.546728117195071,13.858860266900827,10.093112707138062,18
ws7_fh7_var3,LSTM,7,7,3,4.378640283270199,13.186304850964929,10.245691537857056,18
ws15_fh1_var1,LSTM,1,15,1,2.970981383409471,9.20443538700863,9.474733114242554,18
ws15_fh1_var3,LSTM,1,15,3,3.748267470537608,12.535797831471887,9.174749851226807,18
ws15_fh3_var1,LSTM,3,15,1,3.749842451066998,11.478158423044809,10.485517263412476,18
ws15_fh3_var3,LSTM,3,15,3,3.451455892706396,10.742267461038248,10.213781118392944,18
ws15_fh7_var1,LSTM,7,15,1,4.741752330921889,14.402622624690324,10.56861400604248,18
ws15_fh7_var3,LSTM,7,15,3,4.418626716425302,13.309007100377912,11.175329685211182,18
ws30_fh1_var1,LSTM,1,30,1,3.3475839935378344,10.435576110239456,11.343266725540161,18
ws30_fh1_var3,LSTM,1,30,3,3.683069865887861,12.438486008966676,11.577444791793823,18
ws30_fh3_var1,LSTM,3,30,1,3.9559171591832163,12.14362304280579,11.193326234817505,18
ws30_fh3_var3,LSTM,3,30,3,3.321345000798587,10.174934329150341,10.885319232940674,18
ws30_fh7_var1,LSTM,7,30,1,4.764629977277001,14.517499454234567,11.558887720108032,18
ws30_fh7_var3,LSTM,7,30,3,4.538933172133675,13.889031091585775,11.423069477081299,18
ws7_fh1_var1,LSTM,1,7,1,3.335997813627489,10.598948568822712,9.545212268829346,19
ws7_fh1_var3,LSTM,1,7,3,3.961823439114402,13.716674391195092,10.571043491363525,19
ws7_fh3_var1,LSTM,3,7,1,3.644004336420064,11.1696731241535,9.312049865722656,19
ws7_fh3_var3,LSTM,3,7,3,3.216336127188722,10.009671288068724,8.723231554031372,19
ws7_fh7_var1,LSTM,7,7,1,4.545869429705858,13.841391730810132,9.959789514541626,19
ws7_fh7_var3,LSTM,7,7,3,4.3687965051291195,13.318234936889395,9.342827320098877,19
ws15_fh1_var1,LSTM,1,15,1,3.405352184374582,10.55955794941073,9.428829431533813,19
ws15_fh1_var3,LSTM,1,15,3,4.461139641773427,15.25731488951864,9.885212182998657,19
ws15_fh3_var1,LSTM,3,15,1,3.6135706526575224,11.052093986466934,8.831383466720581,19
ws15_fh3_var3,LSTM,3,15,3,3.5318271004178685,10.976106005271484,9.303075551986694,19
ws15_fh7_var1,LSTM,7,15,1,4.808070177503417,14.799401909858743,9.70660948753357,19
ws15_fh7_var3,LSTM,7,15,3,4.414403151812626,13.436596006266443,11.125494241714478,19
ws30_fh1_var1,LSTM,1,30,1,3.6840433748903116,11.422420277232135,10.54917025566101,19
ws30_fh1_var3,LSTM,1,30,3,3.351870126697352,11.42618158945732,10.008418798446655,19
ws30_fh3_var1,LSTM,3,30,1,3.841845923639159,11.794656116015926,10.691150426864624,19
ws30_fh3_var3,LSTM,3,30,3,3.511978930076648,10.768605459570878,11.045805215835571,19
ws30_fh7_var1,LSTM,7,30,1,4.679868508743974,14.161637371280825,10.701334476470947,19
ws30_fh7_var3,LSTM,7,30,3,4.641735165052241,13.639830254430269,11.503432035446167,19
