run,dataset,model,n_ahead,ws,n_var,mae,mape,training_time
49,ws15_fh30_var1,GRU,30,15,1,6.1057138963129205,1856.636699590627,7.613454818725586
49,ws15_fh30_var3,GRU,30,15,3,5.870321504914682,1736.9414847857192,7.645678758621216
49,ws30_fh30_var1,GRU,30,30,1,6.208991320079215,1897.7987971523878,7.853193759918213
49,ws30_fh30_var3,GRU,30,30,3,6.00643029579835,1789.8695304397545,7.870027780532837
50,ws7_fh30_var1,GRU,30,7,1,6.111770020874336,1858.9202067747888,7.322419881820679
50,ws7_fh30_var3,GRU,30,7,3,5.866827012531427,1738.194917598982,7.248737812042236
50,ws15_fh30_var1,GRU,30,15,1,6.054409384293974,1836.9866802686008,7.50130295753479
50,ws15_fh30_var3,GRU,30,15,3,5.838588137168824,1736.7015072896124,7.543599367141724
50,ws30_fh30_var1,GRU,30,30,1,6.213317524011117,1898.4652229695123,7.822643995285034
50,ws30_fh30_var3,GRU,30,30,3,6.128527180249507,1805.303902288746,7.929311037063599
