run,dataset,model,n_ahead,ws,n_var,mae,mape,training_time
7,ws7_fh3_var1,TCN,3,7,1,3.498368012998565,11.340771898587686,14.429510593414307
7,ws7_fh3_var3,TCN,3,7,3,5.093345370323459,17.314598705343297,14.494311809539795
7,ws7_fh7_var1,TCN,7,7,1,4.60099177806387,14.983420031141776,14.574037790298462
7,ws7_fh7_var3,TCN,7,7,3,6.568640398182419,22.41242470886755,14.649145364761353
7,ws15_fh1_var1,TCN,1,15,1,2.720122962369744,8.870504633647808,11.072492122650146
7,ws15_fh1_var3,TCN,1,15,3,6.172976997487365,19.908122025199145,11.169954538345337
7,ws15_fh3_var1,TCN,3,15,1,4.671281500068709,15.727165398656409,14.25534439086914
7,ws15_fh3_var3,TCN,3,15,3,5.012099996231098,17.24143836084944,14.270750522613525
7,ws15_fh7_var1,TCN,7,15,1,6.183627296485393,21.36957729081339,14.429478883743286
7,ws15_fh7_var3,TCN,7,15,3,6.298908710773328,21.19936850611051,14.456981897354126
7,ws30_fh1_var1,TCN,1,30,1,3.7614309156796075,12.616201185165876,10.209693908691406
7,ws30_fh1_var3,TCN,1,30,3,9.517727693946748,32.759662183198195,10.29508090019226
7,ws30_fh3_var1,TCN,3,30,1,3.649142137633087,11.966164268352353,14.0870840549469
7,ws30_fh3_var3,TCN,3,30,3,3.9970257848257873,12.946834619393636,14.26548433303833
7,ws30_fh7_var1,TCN,7,30,1,5.214898615861877,17.577713556358873,13.8057279586792
7,ws30_fh7_var3,TCN,7,30,3,7.148455124370877,24.221514273462294,13.907507419586182
8,ws7_fh1_var1,TCN,1,7,1,3.7889527545440695,13.182046727544904,10.851053476333618
8,ws7_fh1_var3,TCN,1,7,3,4.951136317358179,15.81438099749979,10.941757917404175
8,ws7_fh3_var1,TCN,3,7,1,4.264072888620709,14.193037423442533,14.30212926864624
8,ws7_fh3_var3,TCN,3,7,3,6.777584188225114,23.342784651612387,14.579593420028687
8,ws7_fh7_var1,TCN,7,7,1,4.724078253893909,15.462323129458685,14.414239645004272
8,ws7_fh7_var3,TCN,7,7,3,7.6367860958675235,26.04657026857205,14.54632306098938
8,ws15_fh1_var1,TCN,1,15,1,1.8539063824180972,5.716483334066473,11.002901792526245
8,ws15_fh1_var3,TCN,1,15,3,4.152315629272777,13.626073005350744,11.159680366516113
8,ws15_fh3_var1,TCN,3,15,1,4.629221702731454,15.85992531335672,14.29619574546814
8,ws15_fh3_var3,TCN,3,15,3,5.694072735984162,19.30575243698164,14.272491693496704
8,ws15_fh7_var1,TCN,7,15,1,4.848185611777274,16.346894820554674,14.364797115325928
8,ws15_fh7_var3,TCN,7,15,3,6.084629820224805,20.667642386289824,14.445781707763672
8,ws30_fh1_var1,TCN,1,30,1,8.282645451048719,29.74575950770884,9.837052822113037
8,ws30_fh1_var3,TCN,1,30,3,7.730004665083442,26.391585796733263,10.39051079750061
8,ws30_fh3_var1,TCN,3,30,1,3.2981353822180446,10.752196033994327,14.179296016693115
8,ws30_fh3_var3,TCN,3,30,3,6.179788373628632,18.796378219176603,14.343544721603394
8,ws30_fh7_var1,TCN,7,30,1,5.492026393599324,18.90951462566666,13.897305965423584
8,ws30_fh7_var3,TCN,7,30,3,8.32930059976521,28.982003446665317,13.904903650283813
9,ws7_fh1_var1,TCN,1,7,1,4.475701220904213,15.632308242399858,10.936142444610596
9,ws7_fh1_var3,TCN,1,7,3,6.514869128691955,21.310989837800985,10.950939893722534
9,ws7_fh3_var1,TCN,3,7,1,5.740010990850197,19.729775148405405,14.738061904907227
9,ws7_fh3_var3,TCN,3,7,3,9.098031032808118,31.56751660304446,14.567758083343506
9,ws7_fh7_var1,TCN,7,7,1,5.572029785749176,18.991314751267968,14.581791400909424
9,ws7_fh7_var3,TCN,7,7,3,6.193026235493207,20.89847201918993,14.629933834075928
9,ws15_fh1_var1,TCN,1,15,1,4.0198148240998774,13.729051862968742,11.228158712387085
9,ws15_fh1_var3,TCN,1,15,3,4.813109985942767,16.79100831681623,11.14206862449646
9,ws15_fh3_var1,TCN,3,15,1,3.463669325783512,11.342701468278934,14.098350286483765
9,ws15_fh3_var3,TCN,3,15,3,6.6972907258066385,22.924928244551733,14.254525423049927
9,ws15_fh7_var1,TCN,7,15,1,5.136741819178532,17.38598713562944,14.381384372711182
9,ws15_fh7_var3,TCN,7,15,3,5.470659077203591,17.828768832854287,14.48075795173645
9,ws30_fh1_var1,TCN,1,30,1,3.4157302212890874,11.013175763088652,10.21463394165039
9,ws30_fh1_var3,TCN,1,30,3,3.9246437236050635,12.24825058740046,10.380064010620117
9,ws30_fh3_var1,TCN,3,30,1,3.398875736907609,10.955330256732736,14.108868598937988
9,ws30_fh3_var3,TCN,3,30,3,7.044314711626661,23.28935471494796,14.16942286491394
9,ws30_fh7_var1,TCN,7,30,1,4.510233978336067,14.251934090504239,13.836872100830078
9,ws30_fh7_var3,TCN,7,30,3,7.867855717002804,26.383960584912757,13.862008810043335
10,ws7_fh1_var1,TCN,1,7,1,4.048929342835896,14.199979013303581,10.868504762649536
10,ws7_fh1_var3,TCN,1,7,3,8.676333705929467,29.350996801604374,10.955260992050171
10,ws7_fh3_var1,TCN,3,7,1,4.79474546142972,15.90645910998136,14.517849445343018
10,ws7_fh3_var3,TCN,3,7,3,4.483587656291696,14.806329119288497,14.662096738815308
10,ws7_fh7_var1,TCN,7,7,1,4.413875937320656,14.790629247292866,14.601046800613403
10,ws7_fh7_var3,TCN,7,7,3,6.817016587185768,23.430525788919706,14.660070180892944
10,ws15_fh1_var1,TCN,1,15,1,4.494702312030965,15.280892457925233,11.139689922332764
10,ws15_fh1_var3,TCN,1,15,3,6.703240141811831,22.520166349994287,11.235000848770142
10,ws15_fh3_var1,TCN,3,15,1,3.993796167452435,13.309666893005048,14.282330989837646
10,ws15_fh3_var3,TCN,3,15,3,4.789599876698522,15.763638985579057,14.258869886398315
10,ws15_fh7_var1,TCN,7,15,1,5.075680404504232,17.169508316690294,14.408471822738647
10,ws15_fh7_var3,TCN,7,15,3,8.155260819952348,28.173448367736448,14.732599973678589
10,ws30_fh1_var1,TCN,1,30,1,4.177693866833935,14.425412488729727,10.517399072647095
10,ws30_fh1_var3,TCN,1,30,3,3.7514238563924036,12.471936975623285,10.418126106262207
10,ws30_fh3_var1,TCN,3,30,1,3.460755577851959,10.99019754827145,14.224573135375977
10,ws30_fh3_var3,TCN,3,30,3,6.789719756807219,23.32502921002836,14.364660024642944
10,ws30_fh7_var1,TCN,7,30,1,4.647047021326374,15.49337911749813,13.853121757507324
10,ws30_fh7_var3,TCN,7,30,3,5.333595758005009,17.46641768168908,14.045581817626953
