run,dataset,model,n_ahead,ws,n_var,mae,mape,training_time
14,ws15_fh7_var1,GRU,7,15,1,3.853449848833663,11.858835876081542,7.836755275726318
14,ws15_fh7_var3,GRU,7,15,3,3.884738437613644,11.745890147245289,7.786084413528442
14,ws30_fh1_var1,GRU,1,30,1,1.6836149737294694,5.156304038524335,8.011063814163208
14,ws30_fh1_var3,GRU,1,30,3,2.1500609197363527,6.728985522965424,8.006619215011597
14,ws30_fh3_var1,GRU,3,30,1,2.5631661624484767,8.08614105849066,8.039631843566895
14,ws30_fh3_var3,GRU,3,30,3,2.4858539157585313,7.777678373478417,8.045840978622437
14,ws30_fh7_var1,GRU,7,30,1,3.8460871664620457,11.96287134219316,8.261470556259155
14,ws30_fh7_var3,GRU,7,30,3,3.8619024063611085,11.65377969372694,8.3512544631958
15,ws7_fh1_var1,GRU,1,7,1,2.2389457162451705,6.869397477735934,7.666407108306885
15,ws7_fh1_var3,GRU,1,7,3,1.8065532925274315,5.675224030783352,7.599433422088623
15,ws7_fh3_var1,GRU,3,7,1,2.692594707839257,8.334245476036756,7.534122467041016
15,ws7_fh3_var3,GRU,3,7,3,2.783270951089315,8.683431756041248,7.469000577926636
15,ws7_fh7_var1,GRU,7,7,1,4.032438716122899,12.2368361030151,7.576293230056763
15,ws7_fh7_var3,GRU,7,7,3,3.8825950723263096,11.81197500706267,7.523138999938965
15,ws15_fh1_var1,GRU,1,15,1,1.7729335054005133,5.44916202171429,7.667134523391724
15,ws15_fh1_var3,GRU,1,15,3,2.1424030026535967,7.049289925779188,7.698875904083252
15,ws15_fh3_var1,GRU,3,15,1,2.54009660107528,7.880295306129996,7.674745321273804
15,ws15_fh3_var3,GRU,3,15,3,2.6152764662333365,8.157683276961258,7.720578908920288
15,ws15_fh7_var1,GRU,7,15,1,3.8459893536602157,11.76710100430136,7.775836944580078
15,ws15_fh7_var3,GRU,7,15,3,3.830205925040846,11.602102410444584,7.725751161575317
15,ws30_fh1_var1,GRU,1,30,1,2.07239764996912,6.404377502663368,7.94080662727356
15,ws30_fh1_var3,GRU,1,30,3,2.029626464433871,6.296054673370301,8.01289439201355
15,ws30_fh3_var1,GRU,3,30,1,2.5005103580604113,7.806389214735566,8.03938627243042
15,ws30_fh3_var3,GRU,3,30,3,2.466437997776771,7.850193757206397,8.14321780204773
15,ws30_fh7_var1,GRU,7,30,1,3.9396847689753143,11.908318882380394,8.170904636383057
15,ws30_fh7_var3,GRU,7,30,3,3.9506407195677187,11.743609716965768,8.25031304359436
16,ws7_fh1_var1,GRU,1,7,1,1.964336120246551,6.105299164708197,7.494768142700195
16,ws7_fh1_var3,GRU,1,7,3,2.037593887409081,6.551730516612688,7.5538904666900635
16,ws7_fh3_var1,GRU,3,7,1,2.7611874790358666,8.579037482657347,7.543222188949585
16,ws7_fh3_var3,GRU,3,7,3,2.5261041041940406,7.80762185910304,7.58471155166626
16,ws7_fh7_var1,GRU,7,7,1,3.933193119907583,12.144157679716917,7.567681789398193
16,ws7_fh7_var3,GRU,7,7,3,3.881488099553503,11.864065428096586,7.522062063217163
16,ws15_fh1_var1,GRU,1,15,1,1.8828947441646258,5.815132639666879,7.64657998085022
16,ws15_fh1_var3,GRU,1,15,3,2.2570547401804673,7.201968485886888,7.8591883182525635
16,ws15_fh3_var1,GRU,3,15,1,2.5173299443868866,7.8160873634262895,7.705658435821533
16,ws15_fh3_var3,GRU,3,15,3,2.6502976024016607,8.307992042606264,7.7339866161346436
16,ws15_fh7_var1,GRU,7,15,1,3.8185152975031804,11.743847484208239,7.780355930328369
16,ws15_fh7_var3,GRU,7,15,3,3.832386116750429,11.59499650261426,7.679120063781738
16,ws30_fh1_var1,GRU,1,30,1,1.6726693352216033,5.132719773939834,7.917153835296631
16,ws30_fh1_var3,GRU,1,30,3,1.8143948850707896,5.516886602179061,7.9313576221466064
16,ws30_fh3_var1,GRU,3,30,1,2.6518332711506507,8.431702182688479,8.025368213653564
16,ws30_fh3_var3,GRU,3,30,3,2.573179913424655,8.139594456285797,8.033504486083984
16,ws30_fh7_var1,GRU,7,30,1,3.8437198961693455,11.64297020561127,8.312354326248169
16,ws30_fh7_var3,GRU,7,30,3,4.023152714438049,11.992934507577814,8.235554218292236
17,ws7_fh1_var1,GRU,1,7,1,1.5195575162471153,4.680360046223493,7.540728807449341
17,ws7_fh1_var3,GRU,1,7,3,2.0690400909892097,6.643247543882739,7.554786443710327
17,ws7_fh3_var1,GRU,3,7,1,2.7006904451886964,8.385250651780424,7.546337842941284
