dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws7_fh1_var3,LSTM,1,7,3,3.215844283695506,10.937949514099351,9.37675666809082,6
ws7_fh3_var1,LSTM,3,7,1,3.73267412384659,11.42374324759696,8.528591394424438,6
ws7_fh3_var3,LSTM,3,7,3,3.375060696984455,10.600925230567174,9.348554372787476,6
ws7_fh7_var1,LSTM,7,7,1,4.434940020846657,13.515047965905625,10.100105047225952,6
ws7_fh7_var3,LSTM,7,7,3,4.376659060825193,13.398370218509372,9.422289848327637,6
ws15_fh1_var1,LSTM,1,15,1,4.167870692461297,12.909174680692242,9.630473375320436,6
ws15_fh1_var3,LSTM,1,15,3,4.471411168196634,15.63893010926262,10.431938409805298,6
ws15_fh3_var1,LSTM,3,15,1,3.721047333483127,11.38858799315196,8.944411039352417,6
ws15_fh3_var3,LSTM,3,15,3,3.3558284296731804,10.419564076912769,9.850158929824827,6
ws15_fh7_var1,LSTM,7,15,1,4.995525628713908,15.804270048750212,10.542746782302856,6
ws15_fh7_var3,LSTM,7,15,3,4.513317734588452,13.476730906893378,11.935251712799072,6
ws30_fh1_var1,LSTM,1,30,1,3.5405260120808317,10.947310118354508,10.657617092132568,6
ws30_fh1_var3,LSTM,1,30,3,3.586603905325309,12.226147942975658,11.44819951057434,6
ws30_fh3_var1,LSTM,3,30,1,3.744063301898673,11.530610240049771,11.565680027008057,6
ws30_fh3_var3,LSTM,3,30,3,3.2717927936027933,10.234986868763782,10.699927568435667,6
ws30_fh7_var1,LSTM,7,30,1,4.729924483324254,14.570914899748503,10.441524267196655,6
ws30_fh7_var3,LSTM,7,30,3,4.514395605453854,13.280152840573736,11.447037935256958,6
ws7_fh1_var1,LSTM,1,7,1,3.861617120193346,12.255227732368096,9.80284833908081,7
ws7_fh1_var3,LSTM,1,7,3,2.9017976772277603,9.520096552063666,9.472949504852297,7
ws7_fh3_var1,LSTM,3,7,1,3.5780602579902627,10.97221700030676,8.555965423583984,7
ws7_fh3_var3,LSTM,3,7,3,3.424193808822101,10.807280569422964,9.48912262916565,7
ws7_fh7_var1,LSTM,7,7,1,4.531064395395465,13.8075191795085,10.92760419845581,7
ws7_fh7_var3,LSTM,7,7,3,4.353566220345086,13.237399436735313,9.545075178146362,7
ws15_fh1_var1,LSTM,1,15,1,3.636437080376313,11.473282374001068,20.18978762626648,7
ws15_fh1_var3,LSTM,1,15,3,2.617592601022765,8.374518277660028,10.615268230438232,7
ws15_fh3_var1,LSTM,3,15,1,3.801640264338384,11.605594987932728,9.951907396316528,7
ws15_fh3_var3,LSTM,3,15,3,3.444995637831313,10.74471271642206,11.764776945114136,7
ws15_fh7_var1,LSTM,7,15,1,4.759227046251684,14.28634238528803,10.386348009109495,7
ws15_fh7_var3,LSTM,7,15,3,4.556244150609965,13.789483986736698,10.46198558807373,7
ws30_fh1_var1,LSTM,1,30,1,2.6498165546353487,8.224082242481606,11.4675772190094,7
ws30_fh1_var3,LSTM,1,30,3,3.155580242650992,9.718674278923997,11.140007495880129,7
ws30_fh3_var1,LSTM,3,30,1,3.701269623450286,11.37851245483632,11.570340871810911,7
ws30_fh3_var3,LSTM,3,30,3,3.4249505769280164,10.425077661786633,11.272325992584229,7
ws30_fh7_var1,LSTM,7,30,1,4.609243128145546,13.96233221108357,12.336153030395508,7
ws30_fh7_var3,LSTM,7,30,3,4.49431664256446,13.433808946439164,12.77634072303772,7
ws7_fh1_var1,LSTM,1,7,1,3.48802873189371,10.824171646611564,10.48102331161499,8
ws7_fh1_var3,LSTM,1,7,3,3.02096442919594,10.19939283043492,10.8404278755188,8
ws7_fh3_var1,LSTM,3,7,1,3.600730005303748,11.038566121181663,11.172535419464111,8
ws7_fh3_var3,LSTM,3,7,3,3.448333764550334,10.943564918814936,10.881807088851929,8
ws7_fh7_var1,LSTM,7,7,1,4.555570906879609,13.889782321731309,10.382316827774048,8
ws7_fh7_var3,LSTM,7,7,3,4.40276306498115,13.404450876633792,11.356241941452026,8
ws15_fh1_var1,LSTM,1,15,1,3.12624680027075,9.72373151785743,12.205410957336426,8
ws15_fh1_var3,LSTM,1,15,3,5.654935116164778,20.41731154233382,11.202382802963257,8
ws15_fh3_var1,LSTM,3,15,1,3.539806083628168,10.848109708166248,11.053126573562622,8
ws15_fh3_var3,LSTM,3,15,3,3.272535638673132,10.006057395689204,12.281294345855711,8
ws15_fh7_var1,LSTM,7,15,1,4.726506427714622,14.389505132422023,11.200159549713137,8
ws15_fh7_var3,LSTM,7,15,3,4.525555772694398,13.559514229785336,12.19762921333313,8
ws30_fh1_var1,LSTM,1,30,1,3.413737311990247,10.632263921861004,12.266361951828005,8
ws30_fh1_var3,LSTM,1,30,3,2.9880882878904518,9.653316319929402,11.980457305908203,8
ws30_fh3_var1,LSTM,3,30,1,3.455278190985278,10.618384604714125,12.074798345565796,8
ws30_fh3_var3,LSTM,3,30,3,3.346712335361976,10.308964489370672,12.84649419784546,8
ws30_fh7_var1,LSTM,7,30,1,4.798740312409737,14.93918818457944,12.765535593032835,8
ws30_fh7_var3,LSTM,7,30,3,4.430056428544763,13.199058945960616,13.070353746414185,8
ws7_fh1_var1,LSTM,1,7,1,4.14248914534492,13.15120138791002,10.813323497772217,9
ws7_fh1_var3,LSTM,1,7,3,3.948051553734037,13.663430308070698,10.482545614242554,9
ws7_fh3_var1,LSTM,3,7,1,3.550700276669378,10.884093907683798,10.895742177963257,9
ws7_fh3_var3,LSTM,3,7,3,3.4650757739782225,10.975411353138208,11.505420207977297,9
ws7_fh7_var1,LSTM,7,7,1,4.505514570781052,13.724534088093945,10.110082626342772,9
ws7_fh7_var3,LSTM,7,7,3,4.311966583191902,13.079305572553864,10.912009954452516,9
ws15_fh1_var1,LSTM,1,15,1,2.9715204536525777,9.359438228591266,11.184278964996338,9
ws15_fh1_var3,LSTM,1,15,3,3.723983717356753,12.52406718265744,11.154911994934082,9
ws15_fh3_var1,LSTM,3,15,1,3.8682075675088328,11.833463049065877,11.992861986160278,9
ws15_fh3_var3,LSTM,3,15,3,3.635709044106551,11.12456627679931,10.942542552947998,9
ws15_fh7_var1,LSTM,7,15,1,4.792958975062433,14.49671056046082,11.351603269577026,9
ws15_fh7_var3,LSTM,7,15,3,4.486863005421187,13.676945187965533,10.09285283088684,9
ws30_fh1_var1,LSTM,1,30,1,2.6618313229863912,8.317545892529933,11.528980255126951,9
